,Sample,Process,fromtime,totime,instructions,branchinstructions,branchmispredicts,llcreferences,llcmisses
0,Nefilim-d4492a9eb36f87a9b3156b59052ebaf10e264d5d1ce4c015a6b0d205614e58e3,HxTsr.exe,133345727014000000,133345727015000000,17,4,0,1,0
1,Nefilim-d4492a9eb36f87a9b3156b59052ebaf10e264d5d1ce4c015a6b0d205614e58e3,HxTsr.exe,133345727015000000,133345727016000000,5838,1294,32,137,27
2,Nefilim-d4492a9eb36f87a9b3156b59052ebaf10e264d5d1ce4c015a6b0d205614e58e3,HxTsr.exe,133345727016000000,133345727017000000,3281,713,27,96,12
3,Nefilim-d4492a9eb36f87a9b3156b59052ebaf10e264d5d1ce4c015a6b0d205614e58e3,HxTsr.exe,133345727017000000,133345727018000000,5528,1191,40,216,26
4,Nefilim-d4492a9eb36f87a9b3156b59052ebaf10e264d5d1ce4c015a6b0d205614e58e3,HxTsr.exe,133345727018000000,133345727019000000,781,173,8,36,7
5,Nefilim-d4492a9eb36f87a9b3156b59052ebaf10e264d5d1ce4c015a6b0d205614e58e3,HxTsr.exe,133345727019000000,133345727020000000,1369,217,8,39,10
6,Nefilim-d4492a9eb36f87a9b3156b59052ebaf10e264d5d1ce4c015a6b0d205614e58e3,Idle,133345726432000000,133345726433000000,37,12,0,9,5
7,Nefilim-d4492a9eb36f87a9b3156b59052ebaf10e264d5d1ce4c015a6b0d205614e58e3,Idle,133345726433000000,133345726434000000,49,14,2,10,0
8,Nefilim-d4492a9eb36f87a9b3156b59052ebaf10e264d5d1ce4c015a6b0d205614e58e3,Idle,133345726434000000,133345726435000000,789,259,1,9,2
9,Nefilim-d4492a9eb36f87a9b3156b59052ebaf10e264d5d1ce4c015a6b0d205614e58e3,Idle,133345726435000000,133345726436000000,31,8,2,14,1
10,Nefilim-d4492a9eb36f87a9b3156b59052ebaf10e264d5d1ce4c015a6b0d205614e58e3,Idle,133345726436000000,133345726437000000,37,7,0,11,0
