,Sample,Process,Second,avg_branchinstructionrate,std_branchinstructionrate,avg_branchmispredictsrate,std_branchmispredictsrate,avg_llcrefrate,std_llcrefrate,avg_llcmissrate,std_llcmissrate,corr_instruction_branchinstruction,corr_instruction_llcref
0,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657953,0.3097404716564719,0.2185598194891325,0.10105820105820106,0.11185190190865513,0.23702901780200264,0.13583328905244613,0.18952098383212934,0.2966828628364454,0.9508776588719399,0.9023146794522722
1,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657954,0.2437551190580886,0.09070529056808051,0.12536229875066812,0.10892320204880099,0.24280696054956516,0.05521401703513415,0.16617030630188526,0.16963702470323577,0.9673324530079151,0.9639923880832922
2,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657955,0.20159994523217178,0.0507040723819334,0.08319047619047619,0.11524479516139279,0.17978955488066614,0.10234987002119832,0.1302170868347339,0.1110696413217592,0.9847338819441293,0.835932109899579
3,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657956,0.2585955089283828,0.09233429491282621,0.12591592617908406,0.10049398583731721,0.3111566185884613,0.16648653168880545,0.06587537910118554,0.057395654261556114,0.9879776165544388,0.7284190408954564
4,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657957,0.2667175028019146,0.1031575366563539,0.03015873015873016,0.03871483202100893,0.10295345766683493,0.030751377996193284,0.3056203056203056,0.32345840244778246,0.9860067786922572,0.9906775677943147
5,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657958,0.22890314883256804,0.03802401877052688,0.13250602284763774,0.08432660665278276,0.22014880808492066,0.15757101846692512,0.10110161262122047,0.1281601464867334,0.9630670872306646,0.34678066589133416
6,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657959,0.23653385584569095,0.034421996121501874,0.09335218385300126,0.06320947837777738,0.2275226908139142,0.10277437101554003,0.14710840658102323,0.16066019376197382,0.9927566033001776,0.5802126978274204
7,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657960,0.20716800540260769,0.08982049803308155,0.19755244755244755,0.2075363111857726,0.2951796863625126,0.06566183254150063,0.07493024500248442,0.07428630775240765,0.9832630557841915,0.9752744099854646
8,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657961,0.24590235318695922,0.035549595978491,0.12135035041684658,0.10647984204689953,0.1658744329837335,0.06896314368920835,0.1916865487453723,0.13997507218970917,0.9941182609010814,0.793883764589507
9,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657962,0.22306770457733646,0.016338542414284892,0.10585908405507798,0.0514272391035684,0.2461093377456344,0.1043738674654193,0.05399085728332938,0.06284828437482733,0.9892384307588865,0.5552985010155961
10,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657963,0.22886778065270982,0.03440472924765795,0.098999196959631,0.07371378745595925,0.21188042523869344,0.09673478878539124,0.0710430152922413,0.06232920223264053,0.9258722425982158,0.5772865616552632
11,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657964,0.23549941290970078,0.08059754938151152,0.1853746923870763,0.2781990134245992,0.25732158052548937,0.0774007708431005,0.1199933974071905,0.0868103979397736,0.9249477617655588,0.9347631562303554
12,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657965,0.23231528006421512,0.053048550278974385,0.12316095740008784,0.11012945370144546,0.22353806757419353,0.06852501030146545,0.1436397812713602,0.06514112092656167,0.961072062149402,0.84619616105874
13,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657966,0.21084066132517246,0.061745403206419636,0.14615559878717774,0.11210681385621529,0.24194199778146888,0.08184200600527615,0.09688204626285121,0.09758665724499337,0.9338825471502535,0.9055823306357844
14,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657967,0.2277260011546705,0.042646967380945276,0.14476605758582503,0.10908216977038845,0.14445259823505605,0.059974316432692715,0.1181043956043956,0.10208683475236925,0.919555537667425,0.34097959712147263
15,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657968,0.22082552969494157,0.02316374484398641,0.10552438795025065,0.051331627671478315,0.2018222211255861,0.0819043012452656,0.07032215733992556,0.05602897339247704,0.9620021189633596,0.41878927266330657
16,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657969,0.2448605342367685,0.052471004940263924,0.05821981639696923,0.03298155009216887,0.12729245000415526,0.030244765081366465,0.09875569790862145,0.12242961598865247,0.9030407998798633,0.8872321640105427
17,SunCrypt-3090bff3d16b0b150444c3bfb196229ba0ab0b6b826fa306803de0192beddb80,Idle,13334657970,0.22539789022933143,0.023695544710564072,0.058559239645410266,0.05031176625555945,0.1405746593029064,0.03913508679942387,0.0757224202812438,0.05333730299222399,0.967912963672702,0.9146964506535833
