,Sample,Process,Second,avg_branchinstructionrate,std_branchinstructionrate,avg_branchmispredictsrate,std_branchmispredictsrate,avg_llcrefrate,std_llcrefrate,avg_llcmissrate,std_llcmissrate,corr_instruction_branchinstruction,corr_instruction_llcref
0,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,ApplicationFrameHost.exe,13349770138,0.21236211783785452,0.007236638063827253,0.04384321432470794,0.006716215580494974,0.03549479971558845,0.006673719721591413,0.13299266247379454,0.049862369306700044,0.9996970550465898,0.9873353415877274
1,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,ApplicationFrameHost.exe,13349770318,0.23293110548440626,0.02819741701163879,0.07211538461538461,0.10389510954314572,0.08634402814983344,0.05307204502195885,0.046875,0.08118988160479113,0.9998819260368913,0.9993672747882707
2,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,ApplicationFrameHost.exe,13349770348,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,,
3,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,CompatTelRunner.exe,13349770168,0.20879592384017162,0.013070067214436152,0.014814814814814815,0.020951312035156964,0.044283543398587644,0.03941121006740902,0.25,0.3535533905932738,0.998908464717488,0.9683006310306369
4,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,CompatTelRunner.exe,13349770169,0.20198923956297987,0.017078980911042273,0.03614493408940955,0.015032854140141457,0.023064553242820803,0.0007659407792445902,0.26130952380952377,0.10102051552938704,0.9275528479969364,0.9962286630849243
5,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,CompatTelRunner.exe,13349770170,0.265542328042328,0.02017195767195766,0.009433962264150943,0.009433962264150943,0.04805996472663139,0.023368606701940034,0.59375,0.40625,1.0,1.0
6,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,CompatTelRunner.exe,13349770171,0.19797447200397456,0.020411863897816098,0.03601448126420379,0.024702010174639997,0.032950534568480766,0.008955283148663265,0.1852380952380952,0.11176181345990142,0.9650966537737784,0.8556036085463655
7,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,CompatTelRunner.exe,13349770172,0.16485583244882335,0.03400216916451618,0.01416348022315552,0.015968412154063232,0.03518362372378059,0.013191347973801656,0.3438492063492063,0.30918053054180555,0.9716559202699497,0.6617220564026064
8,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,CompatTelRunner.exe,13349770173,0.1671329488087211,0.021174990481356078,0.012511547721536327,0.012666376958828121,0.04493650185033768,0.028524730372450895,0.20190575344084116,0.31804840223395286,0.9911532506406184,0.6297344373914258
9,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,CompatTelRunner.exe,13349770174,0.17754628410671705,0.035361963233495476,0.0127747619907544,0.011301575366789642,0.007353379406455079,0.004087626788080429,0.21721552257266544,0.14693145124617052,0.9991369720883675,0.8484267647948598
10,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,CompatTelRunner.exe,13349770175,0.21702534788410385,0.020820357884050476,0.007325147316564106,0.003682346521224912,0.0025944637633179765,0.0005377182545845831,0.3574229691876751,0.14085597875466865,0.9889498068909272,0.8064595371329752
11,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,CompatTelRunner.exe,13349770176,0.2102684934822627,0.008963550288606379,0.007154229940345866,0.004518289430679972,0.006875859555723251,0.01070857270977958,0.26297099980343014,0.059750491313103074,0.9955143037594606,0.5331811036791104
12,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,CompatTelRunner.exe,13349770177,0.1806962792884131,0.029846472923399824,0.022031634820830235,0.011517802459644155,0.010537127637000133,0.004692869153351371,0.2356238708786506,0.10212810537490058,0.9915276516427103,0.8118321858409618
13,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,CompatTelRunner.exe,13349770178,0.17140185361810767,0.01891092347997381,0.015769331807638412,0.002232793399146473,0.007345609375985813,0.0010877496152642667,0.2801595197327686,0.044035280035573214,0.9178853337338808,0.928073333631816
14,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,CompatTelRunner.exe,13349770179,0.16236753644195231,0.02620104276836035,0.01776635119295489,0.002027711049796218,0.006985468428373126,0.0017963638144749005,0.32659517040811636,0.07669333910895487,0.8293590658508273,0.56030306381678
15,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,CompatTelRunner.exe,13349770180,0.21875130331331255,0.05922132427745266,0.013161862223124432,0.008018885015577855,0.007997692283160973,0.004899574264972324,0.23750480831616735,0.12726579356904683,0.8566763059622116,0.6846781960470306
16,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,CompatTelRunner.exe,13349770181,0.1863633782152413,0.020232896350233422,0.018171843745482537,0.00809989412955852,0.01233515773709536,0.006423843855238717,0.252535809601027,0.10906883272914285,0.9861596037618829,0.9224181444715628
17,b227fa0485e34511627a8a4a7d3f1abb6231517be62d022916273b7a51b80a17,CompatTelRunner.exe,13349770182,0.1936766082340431,0.03989846309105823,0.0148316279298762,0.004874412467197209,0.006492859656914643,0.0018186384827806423,0.3012932311612546,0.06542775422318638,0.9110003320097964,0.5401840273739495
