,Sample,Process,Second,avg_branchinstructionrate,std_branchinstructionrate,avg_branchmispredictsrate,std_branchmispredictsrate,avg_llcrefrate,std_llcrefrate,avg_llcmissrate,std_llcmissrate,corr_instruction_branchinstruction,corr_instruction_llcref
0,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c.exe,13334402641,0.1956699736886663,0.0320096045139274,0.022300711364202877,0.009131695231454526,0.007741506096571187,0.007675589344983378,0.2663165942389841,0.17765883564159532,0.9295127615496996,-0.7203687602019342
1,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c.exe,13334402642,0.20689655172413793,0.0,0.08333333333333333,0.0,0.06896551724137931,0.0,0.0,0.0,,
2,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c.exe,13334402649,0.23154436476422396,0.004851051309367866,0.051080089950772456,0.03055040872932724,0.034409803607152276,0.01727254874274358,0.3230101746628417,0.3394149898582402,0.9997853648016815,0.650021144233563
3,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c.exe,13334402650,0.1463061203970194,0.08107839133298426,0.02379278970666306,0.011535822752489796,0.017505387452195178,0.019438365085866785,0.2767937707196634,0.15727722082148257,0.6786545668470092,-0.11770231864948477
4,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c.exe,13334402651,0.05961195625392637,0.00616174371469875,0.020441343367085765,0.0005841554826017226,0.0005619941291926812,0.0004023642913559399,0.46228833509894773,0.09546856016687387,0.25730062628269074,-0.2734204646725901
5,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c.exe,13334402652,0.05977784300243617,0.003544752958432292,0.020133580206123318,0.0007339737193621789,0.0005866800182650603,0.00018527768036452532,0.4335948365576085,0.1092677207662698,0.7982320573021982,0.31098100714904586
6,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c.exe,13334402653,0.05937519182734534,0.003023484000693204,0.020013690063339227,0.0009335731475214654,0.0006376014505682325,0.00032785803222510897,0.470148527432028,0.08236858482155197,0.8953565841876661,0.5069487623588078
7,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c.exe,13334402654,0.06186899251960145,0.006457867349371455,0.0198136877594969,0.0012131596608729197,0.0007822795856877215,0.00045558804175678254,0.44622628903929673,0.1143787862311537,0.05185560976289757,-0.15635782005347837
8,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c.exe,13334402655,0.06007991867772341,0.006171289865915699,0.020037637734559542,0.0011542071289917682,0.0007045711992979006,0.0005516922070516155,0.47159566812556697,0.06215664492368449,0.41306706391033426,-0.19681631176265746
9,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c,Argus-2b5c0eed6f0e364b39dba4263611b01e7c2399232fbf23a66ad17760d616314c.exe,13334402656,0.05939801346494476,0.0035655013581555347,0.02048237910320442,0.0006924219316844548,0.0005728322776625097,0.0002355816940428855,0.4446638333255485,0.05392842008182145,0.8545362376546816,0.015871529393737375
