,Sample,Process,Second,avg_branchinstructionrate,std_branchinstructionrate,avg_branchmispredictsrate,std_branchmispredictsrate,avg_llcrefrate,std_llcrefrate,avg_llcmissrate,std_llcmissrate,corr_instruction_branchinstruction,corr_instruction_llcref
0,TFlower-6c75998580fb05c01b10f4703299ffd782bec55c8765c030b8a4760fff6045fe,GameBar.exe,13334659924,0.2216145167219298,0.0037075915392034992,0.0449830691790755,0.011127296689457833,0.03155633564047679,0.01142114678635613,0.3225300574359388,0.05742848755836134,0.9995520340854581,0.8824842575712879
1,TFlower-6c75998580fb05c01b10f4703299ffd782bec55c8765c030b8a4760fff6045fe,HxTsr.exe,13334659825,0.2162630116009297,0.015671101045191455,0.031699622556475696,0.007644639738606277,0.025999744546808215,0.008199532006956993,0.3137198622273249,0.04448909299655568,1.0,-1.0
2,TFlower-6c75998580fb05c01b10f4703299ffd782bec55c8765c030b8a4760fff6045fe,HxTsr.exe,13334659826,0.2067628881869478,0.020830602241576974,0.03650832238600568,0.008955280669421887,0.036013658144274104,0.012165484975183272,0.3461593668977477,0.04761438840592063,0.9960991147931041,0.9094631347049273
3,TFlower-6c75998580fb05c01b10f4703299ffd782bec55c8765c030b8a4760fff6045fe,Idle,13334659817,0.2656305136614235,0.04304483660444921,0.07669226082868134,0.055302943935470486,0.252084384636781,0.11396498690685919,0.14405261729823135,0.08392322907789236,0.9795948530021977,0.6650521976827936
4,TFlower-6c75998580fb05c01b10f4703299ffd782bec55c8765c030b8a4760fff6045fe,Idle,13334659818,0.2303055558054076,0.037632648900971975,0.0977715813053112,0.058249189735324725,0.16656787893972963,0.06318724128778319,0.20950732111026232,0.2154211156545973,0.9571708437470804,0.8804821189154443
5,TFlower-6c75998580fb05c01b10f4703299ffd782bec55c8765c030b8a4760fff6045fe,Idle,13334659819,0.22067192141805347,0.023417228172198327,0.13666894154872195,0.06764159455791456,0.25135832818265363,0.06647703532842983,0.1062418836007791,0.05008235982565602,0.9299773330953134,0.5578497115957185
6,TFlower-6c75998580fb05c01b10f4703299ffd782bec55c8765c030b8a4760fff6045fe,Idle,13334659820,0.21374088068425018,0.032914471590472505,0.11868053023008103,0.0921891078162701,0.24548416622473446,0.031076436011692122,0.16270977465086295,0.033404539349012996,0.8888665347151045,0.9013832009338187
7,TFlower-6c75998580fb05c01b10f4703299ffd782bec55c8765c030b8a4760fff6045fe,Idle,13334659821,0.23080167246181654,0.030256245500179635,0.12505312879454755,0.06580348426465554,0.2558968648863292,0.05115007923793732,0.1127200977433361,0.04053811470341,0.9073501708849828,0.4917832180596732
8,TFlower-6c75998580fb05c01b10f4703299ffd782bec55c8765c030b8a4760fff6045fe,Idle,13334659822,0.23556127741242813,0.037770358754713546,0.15974147154874707,0.059892964031431045,0.2537978431755854,0.0619466520046582,0.153776341232863,0.10131486540840966,0.9028714772545269,0.8140856635482506
9,TFlower-6c75998580fb05c01b10f4703299ffd782bec55c8765c030b8a4760fff6045fe,Idle,13334659823,0.2567838385859172,0.051622476352971895,0.12203694843168526,0.04398689352744405,0.2555283201250541,0.05065780358388692,0.15847224679345423,0.08225502503470238,0.6963852924606031,0.737615360538032
