,Sample,Process,Second,avg_branchinstructionrate,std_branchinstructionrate,avg_branchmispredictsrate,std_branchmispredictsrate,avg_llcrefrate,std_llcrefrate,avg_llcmissrate,std_llcmissrate
29,rust,SearchIndexer.exe,13337425205,0.227876713552238,0.0032793404359239566,0.031880814430578996,0.0029403046623893174,0.016107764462836235,0.0023351340500152172,0.4239405841387938,0.07349098246943078
30,rust,SearchIndexer.exe,13337425206,0.23135162028245032,0.005608081851953562,0.02941452454766663,0.0036298068741209086,0.01463971030179418,0.0019994638429439693,0.40979853479853484,0.07931032087657054
31,rust,SearchIndexer.exe,13337425207,0.2322493577304406,0.008285837522927293,0.031678665099470725,0.019212810681274804,0.01474266985663437,0.006606359980812336,0.3194769933491738,0.1698350327890034
32,rust,SearchIndexer.exe,13337425208,0.21808824598355936,0.00864127617032112,0.026334144687767257,0.005656630946359338,0.01823933869133123,0.0033446033503400888,0.20059746814805252,0.05676234920771512
33,rust,SearchIndexer.exe,13337425209,0.35344827586206895,0.14655172413793102,0.041666666666666664,0.041666666666666664,0.31896551724137934,0.1810344827586207,0.0,0.0
34,rust,SearchIndexer.exe,13337425210,0.22777475022706628,0.0011080835603996392,0.029586834733893556,0.00017507002801120386,0.01415985467756585,0.0008265213442325151,0.22727272727272727,0.22727272727272727
35,rust,SearchIndexer.exe,13337425211,0.25217391304347825,0.052173913043478265,0.0,0.0,0.14347826086956522,0.05652173913043479,0.5,0.5
36,rust,SearchProtocolHost.exe,13337425203,0.23120256562796038,0.0210712301189384,0.03270491691939233,0.00811453321138878,0.017429283597143096,0.004722631782678953,0.28740792465658344,0.11568976420213133
37,rust,SearchProtocolHost.exe,13337425204,0.2420184446148667,0.028748699146147378,0.03380587817526077,0.010596833537224485,0.019364229561317964,0.006063222643510713,0.2622255514452739,0.07403196900780645
38,rust,SearchProtocolHost.exe,13337425205,0.22176730503293032,0.0034216085286319403,0.029967603590593774,0.0015140378868084654,0.01700569992042285,0.001848855654860621,0.3311380820885165,0.054612982522304676
39,rust,SearchProtocolHost.exe,13337425206,0.2229381667778109,0.009346740840662626,0.036697549897912414,0.008314297749822995,0.018169064872380694,0.004340156084549397,0.3809847198641766,0.013366278048057453
40,rust,SearchProtocolHost.exe,13337425207,0.23485672571350039,0.01818538023651083,0.030813084514945875,0.008484569568803588,0.02378405707678007,0.006791617868272544,0.21763170269911622,0.12333390367682934
41,rust,SearchProtocolHost.exe,13337425208,0.22808286298336286,0.011752180380791741,0.041822168566219876,0.006714987613809873,0.038573173852298664,0.010187978105795609,0.12513554273524133,0.059760505733624146
42,rust,SearchProtocolHost.exe,13337425210,0.23014510436184582,0.0038171597890975656,0.04120035110818521,0.007186745666008337,0.023947303440963297,0.006241375804319724,0.21467391304347827,0.08967391304347827
43,rust,SgrmBroker.exe,13337425197,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.0,1.0,0.0
44,rust,SgrmBroker.exe,13337425198,0.23469387755102042,0.0,0.08695652173913043,0.0,0.08163265306122448,0.0,0.125,0.0
45,rust,SgrmBroker.exe,13337425200,0.23076923076923078,0.0,0.0,0.0,0.11538461538461539,0.0,0.3333333333333333,0.0
46,rust,SgrmBroker.exe,13337425203,0.21578947368421053,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0
47,rust,SgrmBroker.exe,13337425204,0.23030303030303031,0.0,0.02631578947368421,0.0,0.024242424242424242,0.0,0.0,0.0
48,rust,SgrmBroker.exe,13337425205,0.23841059602649006,0.0,0.027777777777777776,0.0,0.046357615894039736,0.0,0.42857142857142855,0.0
49,rust,SgrmBroker.exe,13337425207,0.2727272727272727,0.0,0.16666666666666666,0.0,0.13636363636363635,0.0,0.3333333333333333,0.0
50,rust,SgrmBroker.exe,13337425208,0.2,0.0,0.14285714285714285,0.0,0.05714285714285714,0.0,0.0,0.0
51,rust,ShellExperienceHost.exe,13337425203,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
52,rust,System,13337425196,0.21274135822953555,0.010389409205682881,0.048608467248070594,0.06846963220985933,0.06691577171737503,0.10077214868304231,0.49733831241061494,0.341786035747371
53,rust,System,13337425197,0.22879457078190926,0.05274661579989947,0.008007893166903767,0.015718988582980643,0.1123599255648881,0.09218036740745354,0.5284780578898226,0.27593287646264864
54,rust,System,13337425198,0.20108684011030364,0.01631042410831923,0.05207900207900208,0.09904235856782578,0.05826059114698101,0.04395480778179534,0.6771428571428572,0.426347669866867
55,rust,System,13337425199,0.2843770710432487,0.15208583493532668,0.0470917225950783,0.0791660295424939,0.1379385262605271,0.10007908680936835,0.1970588235294118,0.13433787531567223
56,rust,System,13337425200,0.2255809491659791,0.07040648819236202,0.01668732294617564,0.0410327490332516,0.17546114553848124,0.13007534793574202,0.21743443754313319,0.234780186878497
57,rust,System,13337425201,0.21420012325737314,0.055208915611356546,0.041413907201764716,0.06586518530824594,0.09436199830525145,0.09236590495352331,0.49242424242424243,0.6410250450304499
